key,value,timestamp,sentence
Neutral,0.0766,"01:19:42,900 --> 01:19:45,400","Will you give me oral pleasure?"
Happy,0.8094,"01:19:42,900 --> 01:19:45,400","Will you give me oral pleasure?"
Very Happy,0.1006,"01:19:42,900 --> 01:19:45,400","Will you give me oral pleasure?"
Very Sad,0.0029,"01:19:47,000 --> 01:19:48,900","Will you kiss it?"
Sad,0.0324,"01:19:47,000 --> 01:19:48,900","Will you kiss it?"
Neutral,0.7981,"01:19:47,000 --> 01:19:48,900","Will you kiss it?"
Happy,0.1602,"01:19:47,000 --> 01:19:48,900","Will you kiss it?"
Very Happy,0.0063,"01:19:47,000 --> 01:19:48,900","Will you kiss it?"
Very Sad,0.0054,"01:19:50,800 --> 01:19:53,000","But you first."
Sad,0.0351,"01:19:50,800 --> 01:19:53,000","But you first."
Neutral,0.6621,"01:19:50,800 --> 01:19:53,000","But you first."
Happy,0.2845,"01:19:50,800 --> 01:19:53,000","But you first."
Very Happy,0.0129,"01:19:50,800 --> 01:19:53,000","But you first."
Very Sad,0.0183,"01:19:53,100 --> 01:19:55,900","- Okay."
Sad,0.1278,"01:19:53,100 --> 01:19:55,900","- Okay."
Neutral,0.6783,"01:19:53,100 --> 01:19:55,900","- Okay."
Happy,0.1609,"01:19:53,100 --> 01:19:55,900","- Okay."
Very Happy,0.0148,"01:19:53,100 --> 01:19:55,900","- Okay."
Very Sad,0.0183,"01:19:53,100 --> 01:19:55,900","- Okay."
Sad,0.1278,"01:19:53,100 --> 01:19:55,900","- Okay."
Neutral,0.6783,"01:19:53,100 --> 01:19:55,900","- Okay."
Happy,0.1609,"01:19:53,100 --> 01:19:55,900","- Okay."
Very Happy,0.0148,"01:19:53,100 --> 01:19:55,900","- Okay."
Very Sad,0.0410,"01:19:56,000 --> 01:19:57,900","[ Moans ]"
Sad,0.2465,"01:19:56,000 --> 01:19:57,900","[ Moans ]"
Neutral,0.4790,"01:19:56,000 --> 01:19:57,900","[ Moans ]"
Happy,0.1967,"01:19:56,000 --> 01:19:57,900","[ Moans ]"
Very Happy,0.0368,"01:19:56,000 --> 01:19:57,900","[ Moans ]"
Very Sad,0.0241,"01:20:06,100 --> 01:20:08,400","Butch."
Sad,0.1214,"01:20:06,100 --> 01:20:08,400","Butch."
Neutral,0.5845,"01:20:06,100 --> 01:20:08,400","Butch."
Happy,0.2342,"01:20:06,100 --> 01:20:08,400","Butch."
Very Happy,0.0358,"01:20:06,100 --> 01:20:08,400","Butch."
Very Sad,0.0433,"01:20:08,500 --> 01:20:11,900","Mon amour."
Sad,0.2245,"01:20:08,500 --> 01:20:11,900","Mon amour."
Neutral,0.4729,"01:20:08,500 --> 01:20:11,900","Mon amour."
Happy,0.2178,"01:20:08,500 --> 01:20:11,900","Mon amour."
Very Happy,0.0415,"01:20:08,500 --> 01:20:11,900","Mon amour."
Very Sad,0.0433,"01:20:08,500 --> 01:20:11,900","L'aventure commence."
Sad,0.2245,"01:20:08,500 --> 01:20:11,900","L'aventure commence."
Neutral,0.4729,"01:20:08,500 --> 01:20:11,900","L'aventure commence."
Happy,0.2178,"01:20:08,500 --> 01:20:11,900","L'aventure commence."
Very Happy,0.0415,"01:20:08,500 --> 01:20:11,900","L'aventure commence."
Very Sad,0.0609,"01:20:13,600 --> 01:20:15,600","[ Moaning Continues ]"
Sad,0.3667,"01:20:13,600 --> 01:20:15,600","[ Moaning Continues ]"
Neutral,0.3759,"01:20:13,600 --> 01:20:15,600","[ Moaning Continues ]"
Happy,0.1604,"01:20:13,600 --> 01:20:15,600","[ Moaning Continues ]"
Very Happy,0.0361,"01:20:13,600 --> 01:20:15,600","[ Moaning Continues ]"
Very Sad,0.0503,"01:20:20,700 --> 01:20:23,700","- [ Shower Water Running ] - [ Butch Grunting ]"
Sad,0.4542,"01:20:20,700 --> 01:20:23,700","- [ Shower Water Running ] - [ Butch Grunting ]"
Neutral,0.4332,"01:20:20,700 --> 01:20:23,700","- [ Shower Water Running ] - [ Butch Grunting ]"
Happy,0.0531,"01:20:20,700 --> 01:20:23,700","- [ Shower Water Running ] - [ Butch Grunting ]"
Very Happy,0.0092,"01:20:20,700 --> 01:20:23,700","- [ Shower Water Running ] - [ Butch Grunting ]"
Very Sad,0.1079,"01:20:27,600 --> 01:20:30,000","[ Butch ] I think I cracked a rib."
Sad,0.5574,"01:20:27,600 --> 01:20:30,000","[ Butch ] I think I cracked a rib."
Neutral,0.2437,"01:20:27,600 --> 01:20:30,000","[ Butch ] I think I cracked a rib."
Happy,0.0674,"01:20:27,600 --> 01:20:30,000","[ Butch ] I think I cracked a rib."
Very Happy,0.0236,"01:20:27,600 --> 01:20:30,000","[ Butch ] I think I cracked a rib."
Very Sad,0.0120,"01:20:30,100 --> 01:20:33,500","- Giving me oral pleasure?"
Sad,0.0494,"01:20:30,100 --> 01:20:33,500","- Giving me oral pleasure?"
Neutral,0.2751,"01:20:30,100 --> 01:20:33,500","- Giving me oral pleasure?"
Happy,0.6056,"01:20:30,100 --> 01:20:33,500","- Giving me oral pleasure?"
Very Happy,0.0580,"01:20:30,100 --> 01:20:33,500","- Giving me oral pleasure?"
Very Sad,0.0781,"01:20:30,100 --> 01:20:33,500","- No, retard, from the fight."
Sad,0.6265,"01:20:30,100 --> 01:20:33,500","- No, retard, from the fight."
Neutral,0.2758,"01:20:30,100 --> 01:20:33,500","- No, retard, from the fight."
Happy,0.0147,"01:20:30,100 --> 01:20:33,500","- No, retard, from the fight."
Very Happy,0.0048,"01:20:30,100 --> 01:20:33,500","- No, retard, from the fight."
Very Sad,0.0232,"01:20:33,600 --> 01:20:37,000","- Don't call me retard."
Sad,0.2783,"01:20:33,600 --> 01:20:37,000","- Don't call me retard."
Neutral,0.6236,"01:20:33,600 --> 01:20:37,000","- Don't call me retard."
Happy,0.0670,"01:20:33,600 --> 01:20:37,000","- Don't call me retard."
Very Happy,0.0079,"01:20:33,600 --> 01:20:37,000","- Don't call me retard."
Very Sad,0.0907,"01:20:33,600 --> 01:20:37,000","- [ Slurred Voice ] My name is Fabby."
Sad,0.5817,"01:20:33,600 --> 01:20:37,000","- [ Slurred Voice ] My name is Fabby."
Neutral,0.2538,"01:20:33,600 --> 01:20:37,000","- [ Slurred Voice ] My name is Fabby."
Happy,0.0585,"01:20:33,600 --> 01:20:37,000","- [ Slurred Voice ] My name is Fabby."
Very Happy,0.0153,"01:20:33,600 --> 01:20:37,000","- [ Slurred Voice ] My name is Fabby."
Very Sad,0.0190,"01:20:37,100 --> 01:20:39,600","- My name is Fabienne!"
Sad,0.1219,"01:20:37,100 --> 01:20:39,600","- My name is Fabienne!"
Neutral,0.4874,"01:20:37,100 --> 01:20:39,600","- My name is Fabienne!"
Happy,0.3485,"01:20:37,100 --> 01:20:39,600","- My name is Fabienne!"
Very Happy,0.0232,"01:20:37,100 --> 01:20:39,600","- My name is Fabienne!"
Very Sad,0.0065,"01:20:37,100 --> 01:20:39,600","- Stop it."
Sad,0.0453,"01:20:37,100 --> 01:20:39,600","- Stop it."
Neutral,0.7283,"01:20:37,100 --> 01:20:39,600","- Stop it."
Happy,0.2102,"01:20:37,100 --> 01:20:39,600","- Stop it."
Very Happy,0.0097,"01:20:37,100 --> 01:20:39,600","- Stop it."
Very Sad,0.0027,"01:20:39,700 --> 01:20:41,600","- Stop it!"
Sad,0.0135,"01:20:39,700 --> 01:20:41,600","- Stop it!"
Neutral,0.6396,"01:20:39,700 --> 01:20:41,600","- Stop it!"
Happy,0.3315,"01:20:39,700 --> 01:20:41,600","- Stop it!"
Very Happy,0.0128,"01:20:39,700 --> 01:20:41,600","- Stop it!"
Very Sad,0.0063,"01:20:39,700 --> 01:20:41,600","- My name is Fabi-"
Sad,0.0663,"01:20:39,700 --> 01:20:41,600","- My name is Fabi-"
Neutral,0.8374,"01:20:39,700 --> 01:20:41,600","- My name is Fabi-"
Happy,0.0854,"01:20:39,700 --> 01:20:41,600","- My name is Fabi-"
Very Happy,0.0046,"01:20:39,700 --> 01:20:41,600","- My name is Fabi-"
Very Sad,0.0517,"01:20:41,700 --> 01:20:44,600","Shut up, fuckhead!"
Sad,0.1413,"01:20:41,700 --> 01:20:44,600","Shut up, fuckhead!"
Neutral,0.1202,"01:20:41,700 --> 01:20:44,600","Shut up, fuckhead!"
Happy,0.4760,"01:20:41,700 --> 01:20:44,600","Shut up, fuckhead!"
Very Happy,0.2108,"01:20:41,700 --> 01:20:44,600","Shut up, fuckhead!"
Very Sad,0.1714,"01:20:41,700 --> 01:20:44,600","I hate that mongoloid voice."
Sad,0.4066,"01:20:41,700 --> 01:20:44,600","I hate that mongoloid voice."
Neutral,0.1440,"01:20:41,700 --> 01:20:44,600","I hate that mongoloid voice."
Happy,0.1755,"01:20:41,700 --> 01:20:44,600","I hate that mongoloid voice."
Very Happy,0.1025,"01:20:41,700 --> 01:20:44,600","I hate that mongoloid voice."
Very Sad,0.0395,"01:20:44,700 --> 01:20:47,800","Okay, okay."
Sad,0.1850,"01:20:44,700 --> 01:20:47,800","Okay, okay."
Neutral,0.2948,"01:20:44,700 --> 01:20:47,800","Okay, okay."
Happy,0.4072,"01:20:44,700 --> 01:20:47,800","Okay, okay."
Very Happy,0.0736,"01:20:44,700 --> 01:20:47,800","Okay, okay."
Very Sad,0.2067,"01:20:44,700 --> 01:20:47,800","Sorry, sorry, sorry."
Sad,0.5877,"01:20:44,700 --> 01:20:47,800","Sorry, sorry, sorry."
Neutral,0.1229,"01:20:44,700 --> 01:20:47,800","Sorry, sorry, sorry."
Happy,0.0455,"01:20:44,700 --> 01:20:47,800","Sorry, sorry, sorry."
Very Happy,0.0373,"01:20:44,700 --> 01:20:47,800","Sorry, sorry, sorry."
Very Sad,0.0777,"01:20:47,900 --> 01:20:50,800","- [ Water Stops ] - [ Butch ] I take it back."
Sad,0.5800,"01:20:47,900 --> 01:20:50,800","- [ Water Stops ] - [ Butch ] I take it back."
Neutral,0.2882,"01:20:47,900 --> 01:20:50,800","- [ Water Stops ] - [ Butch ] I take it back."
Happy,0.0442,"01:20:47,900 --> 01:20:50,800","- [ Water Stops ] - [ Butch ] I take it back."
Very Happy,0.0099,"01:20:47,900 --> 01:20:50,800","- [ Water Stops ] - [ Butch ] I take it back."
Very Sad,0.0387,"01:20:52,800 --> 01:20:55,700","Will you hand me a dry towel, Miss Beautiful Tulip?"
Sad,0.2226,"01:20:52,800 --> 01:20:55,700","Will you hand me a dry towel, Miss Beautiful Tulip?"
Neutral,0.2709,"01:20:52,800 --> 01:20:55,700","Will you hand me a dry towel, Miss Beautiful Tulip?"
Happy,0.3867,"01:20:52,800 --> 01:20:55,700","Will you hand me a dry towel, Miss Beautiful Tulip?"
Very Happy,0.0810,"01:20:52,800 --> 01:20:55,700","Will you hand me a dry towel, Miss Beautiful Tulip?"
Very Sad,0.0337,"01:20:55,800 --> 01:20:59,700","- Oh, I like that."
Sad,0.1881,"01:20:55,800 --> 01:20:59,700","- Oh, I like that."
Neutral,0.4483,"01:20:55,800 --> 01:20:59,700","- Oh, I like that."
Happy,0.2942,"01:20:55,800 --> 01:20:59,700","- Oh, I like that."
Very Happy,0.0357,"01:20:55,800 --> 01:20:59,700","- Oh, I like that."
Very Sad,0.0467,"01:20:55,800 --> 01:20:59,700","I like being called a tulip."
Sad,0.2892,"01:20:55,800 --> 01:20:59,700","I like being called a tulip."
Neutral,0.4643,"01:20:55,800 --> 01:20:59,700","I like being called a tulip."
Happy,0.1742,"01:20:55,800 --> 01:20:59,700","I like being called a tulip."
Very Happy,0.0256,"01:20:55,800 --> 01:20:59,700","I like being called a tulip."
Very Sad,0.0319,"01:20:55,800 --> 01:20:59,700","- [ Coughs ]"
Sad,0.2462,"01:20:55,800 --> 01:20:59,700","- [ Coughs ]"
Neutral,0.5441,"01:20:55,800 --> 01:20:59,700","- [ Coughs ]"
Happy,0.1603,"01:20:55,800 --> 01:20:59,700","- [ Coughs ]"
Very Happy,0.0175,"01:20:55,800 --> 01:20:59,700","- [ Coughs ]"
Very Sad,0.0334,"01:20:59,800 --> 01:21:02,200","Tulip is much better than mongoloid."
Sad,0.1127,"01:20:59,800 --> 01:21:02,200","Tulip is much better than mongoloid."
Neutral,0.1351,"01:20:59,800 --> 01:21:02,200","Tulip is much better than mongoloid."
Happy,0.6054,"01:20:59,800 --> 01:21:02,200","Tulip is much better than mongoloid."
Very Happy,0.1134,"01:20:59,800 --> 01:21:02,200","Tulip is much better than mongoloid."
Very Sad,0.0825,"01:21:02,300 --> 01:21:05,200","I didn't call you a mongoloid."
Sad,0.5224,"01:21:02,300 --> 01:21:05,200","I didn't call you a mongoloid."
Neutral,0.3019,"01:21:02,300 --> 01:21:05,200","I didn't call you a mongoloid."
Happy,0.0771,"01:21:02,300 --> 01:21:05,200","I didn't call you a mongoloid."
Very Happy,0.0162,"01:21:02,300 --> 01:21:05,200","I didn't call you a mongoloid."
Very Sad,0.0458,"01:21:02,300 --> 01:21:05,200","I called you a retard."
Sad,0.2951,"01:21:02,300 --> 01:21:05,200","I called you a retard."
Neutral,0.4836,"01:21:02,300 --> 01:21:05,200","I called you a retard."
Happy,0.1524,"01:21:02,300 --> 01:21:05,200","I called you a retard."
Very Happy,0.0231,"01:21:02,300 --> 01:21:05,200","I called you a retard."
Very Sad,0.0141,"01:21:05,300 --> 01:21:07,400","And I took it back."
Sad,0.1080,"01:21:05,300 --> 01:21:07,400","And I took it back."
Neutral,0.2962,"01:21:05,300 --> 01:21:07,400","And I took it back."
Happy,0.5595,"01:21:05,300 --> 01:21:07,400","And I took it back."
Very Happy,0.0222,"01:21:05,300 --> 01:21:07,400","And I took it back."
Very Sad,0.0350,"01:21:07,500 --> 01:21:09,600","- [ Grunts ] - Butch?"
Sad,0.3819,"01:21:07,500 --> 01:21:09,600","- [ Grunts ] - Butch?"
Neutral,0.5551,"01:21:07,500 --> 01:21:09,600","- [ Grunts ] - Butch?"
Happy,0.0234,"01:21:07,500 --> 01:21:09,600","- [ Grunts ] - Butch?"
Very Happy,0.0046,"01:21:07,500 --> 01:21:09,600","- [ Grunts ] - Butch?"
Very Sad,0.0293,"01:21:09,700 --> 01:21:11,600","Yes, Lemon Pie?"
Sad,0.3764,"01:21:09,700 --> 01:21:11,600","Yes, Lemon Pie?"
Neutral,0.5199,"01:21:09,700 --> 01:21:11,600","Yes, Lemon Pie?"
Happy,0.0658,"01:21:09,700 --> 01:21:11,600","Yes, Lemon Pie?"
Very Happy,0.0086,"01:21:09,700 --> 01:21:11,600","Yes, Lemon Pie?"
Very Sad,0.0221,"01:21:11,700 --> 01:21:15,100","- Where are we going to go?"
Sad,0.2986,"01:21:11,700 --> 01:21:15,100","- Where are we going to go?"
Neutral,0.6389,"01:21:11,700 --> 01:21:15,100","- Where are we going to go?"
Happy,0.0362,"01:21:11,700 --> 01:21:15,100","- Where are we going to go?"
Very Happy,0.0042,"01:21:11,700 --> 01:21:15,100","- Where are we going to go?"
Very Sad,0.1113,"01:21:11,700 --> 01:21:15,100","- Well, I'm not sure yet."
Sad,0.6591,"01:21:11,700 --> 01:21:15,100","- Well, I'm not sure yet."
Neutral,0.1877,"01:21:11,700 --> 01:21:15,100","- Well, I'm not sure yet."
Happy,0.0320,"01:21:11,700 --> 01:21:15,100","- Well, I'm not sure yet."
Very Happy,0.0100,"01:21:11,700 --> 01:21:15,100","- Well, I'm not sure yet."
Very Sad,0.0347,"01:21:15,200 --> 01:21:17,300","Wherever you want."
Sad,0.1387,"01:21:15,200 --> 01:21:17,300","Wherever you want."
Neutral,0.2795,"01:21:15,200 --> 01:21:17,300","Wherever you want."
Happy,0.4488,"01:21:15,200 --> 01:21:17,300","Wherever you want."
Very Happy,0.0983,"01:21:15,200 --> 01:21:17,300","Wherever you want."
Very Sad,0.1416,"01:21:17,400 --> 01:21:20,300","We're gonna get a lot of money from this,"
Sad,0.7524,"01:21:17,400 --> 01:21:20,300","We're gonna get a lot of money from this,"
Neutral,0.0876,"01:21:17,400 --> 01:21:20,300","We're gonna get a lot of money from this,"
Happy,0.0122,"01:21:17,400 --> 01:21:20,300","We're gonna get a lot of money from this,"
Very Happy,0.0061,"01:21:17,400 --> 01:21:20,300","We're gonna get a lot of money from this,"
Very Sad,0.0610,"01:21:20,400 --> 01:21:23,300","but it ain't gonna be the kind of money..."
Sad,0.4432,"01:21:20,400 --> 01:21:23,300","but it ain't gonna be the kind of money..."
Neutral,0.4210,"01:21:20,400 --> 01:21:23,300","but it ain't gonna be the kind of money..."
Happy,0.0610,"01:21:20,400 --> 01:21:23,300","but it ain't gonna be the kind of money..."
Very Happy,0.0138,"01:21:20,400 --> 01:21:23,300","but it ain't gonna be the kind of money..."
Very Sad,0.0176,"01:21:23,400 --> 01:21:26,300","that we can live like hogs in the fathouse forever."
Sad,0.1213,"01:21:23,400 --> 01:21:26,300","that we can live like hogs in the fathouse forever."
Neutral,0.6734,"01:21:23,400 --> 01:21:26,300","that we can live like hogs in the fathouse forever."
Happy,0.1734,"01:21:23,400 --> 01:21:26,300","that we can live like hogs in the fathouse forever."
Very Happy,0.0144,"01:21:23,400 --> 01:21:26,300","that we can live like hogs in the fathouse forever."
Very Sad,0.0604,"01:21:26,400 --> 01:21:30,300","I was thinking maybe we could go down someplace in the South Pacific."
Sad,0.4546,"01:21:26,400 --> 01:21:30,300","I was thinking maybe we could go down someplace in the South Pacific."
Neutral,0.3962,"01:21:26,400 --> 01:21:30,300","I was thinking maybe we could go down someplace in the South Pacific."
Happy,0.0769,"01:21:26,400 --> 01:21:30,300","I was thinking maybe we could go down someplace in the South Pacific."
Very Happy,0.0118,"01:21:26,400 --> 01:21:30,300","I was thinking maybe we could go down someplace in the South Pacific."
Very Sad,0.1185,"01:21:30,400 --> 01:21:33,800","Kind of money we're gonna have's gonna carry us a long way down there."
Sad,0.5826,"01:21:30,400 --> 01:21:33,800","Kind of money we're gonna have's gonna carry us a long way down there."
Neutral,0.2396,"01:21:30,400 --> 01:21:33,800","Kind of money we're gonna have's gonna carry us a long way down there."
Happy,0.0440,"01:21:30,400 --> 01:21:33,800","Kind of money we're gonna have's gonna carry us a long way down there."
Very Happy,0.0154,"01:21:30,400 --> 01:21:33,800","Kind of money we're gonna have's gonna carry us a long way down there."
Very Sad,0.0280,"01:21:33,900 --> 01:21:36,800","- If we wanted, we could live in Bora Bora?"
Sad,0.3560,"01:21:33,900 --> 01:21:36,800","- If we wanted, we could live in Bora Bora?"
Neutral,0.5570,"01:21:33,900 --> 01:21:36,800","- If we wanted, we could live in Bora Bora?"
Happy,0.0528,"01:21:33,900 --> 01:21:36,800","- If we wanted, we could live in Bora Bora?"
Very Happy,0.0062,"01:21:33,900 --> 01:21:36,800","- If we wanted, we could live in Bora Bora?"
Very Sad,0.0219,"01:21:33,900 --> 01:21:36,800","- You betcha."
Sad,0.1930,"01:21:33,900 --> 01:21:36,800","- You betcha."
Neutral,0.6686,"01:21:33,900 --> 01:21:36,800","- You betcha."
Happy,0.1068,"01:21:33,900 --> 01:21:36,800","- You betcha."
Very Happy,0.0097,"01:21:33,900 --> 01:21:36,800","- You betcha."
Very Sad,0.0532,"01:21:36,900 --> 01:21:40,300","And if after a while you didn't dig that, we could go someplace else."
Sad,0.4923,"01:21:36,900 --> 01:21:40,300","And if after a while you didn't dig that, we could go someplace else."
Neutral,0.2867,"01:21:36,900 --> 01:21:40,300","And if after a while you didn't dig that, we could go someplace else."
Happy,0.1517,"01:21:36,900 --> 01:21:40,300","And if after a while you didn't dig that, we could go someplace else."
Very Happy,0.0160,"01:21:36,900 --> 01:21:40,300","And if after a while you didn't dig that, we could go someplace else."
Very Sad,0.0137,"01:21:40,400 --> 01:21:42,300","Maybe Tahiti, Mexico."
Sad,0.0904,"01:21:40,400 --> 01:21:42,300","Maybe Tahiti, Mexico."
Neutral,0.7121,"01:21:40,400 --> 01:21:42,300","Maybe Tahiti, Mexico."
Happy,0.1658,"01:21:40,400 --> 01:21:42,300","Maybe Tahiti, Mexico."
Very Happy,0.0181,"01:21:40,400 --> 01:21:42,300","Maybe Tahiti, Mexico."
Very Sad,0.0435,"01:21:42,400 --> 01:21:44,300","But I do not speak Spanish."
Sad,0.3244,"01:21:42,400 --> 01:21:44,300","But I do not speak Spanish."
Neutral,0.4708,"01:21:42,400 --> 01:21:44,300","But I do not speak Spanish."
Happy,0.1446,"01:21:42,400 --> 01:21:44,300","But I do not speak Spanish."
Very Happy,0.0166,"01:21:42,400 --> 01:21:44,300","But I do not speak Spanish."
Very Sad,0.0668,"01:21:44,400 --> 01:21:47,400","Well, you do not speak Bora-Boran either."
Sad,0.5641,"01:21:44,400 --> 01:21:47,400","Well, you do not speak Bora-Boran either."
Neutral,0.3137,"01:21:44,400 --> 01:21:47,400","Well, you do not speak Bora-Boran either."
Happy,0.0473,"01:21:44,400 --> 01:21:47,400","Well, you do not speak Bora-Boran either."
Very Happy,0.0082,"01:21:44,400 --> 01:21:47,400","Well, you do not speak Bora-Boran either."
Very Sad,0.0832,"01:21:47,500 --> 01:21:49,400","Besides, Mexican's easy."
Sad,0.3896,"01:21:47,500 --> 01:21:49,400","Besides, Mexican's easy."
Neutral,0.3002,"01:21:47,500 --> 01:21:49,400","Besides, Mexican's easy."
Happy,0.1737,"01:21:47,500 --> 01:21:49,400","Besides, Mexican's easy."
Very Happy,0.0533,"01:21:47,500 --> 01:21:49,400","Besides, Mexican's easy."
Very Sad,0.0521,"01:21:49,500 --> 01:21:52,400","- ¿Donde esta el zapateria?"
Sad,0.5326,"01:21:49,500 --> 01:21:52,400","- ¿Donde esta el zapateria?"
Neutral,0.3980,"01:21:49,500 --> 01:21:52,400","- ¿Donde esta el zapateria?"
Happy,0.0133,"01:21:49,500 --> 01:21:52,400","- ¿Donde esta el zapateria?"
Very Happy,0.0040,"01:21:49,500 --> 01:21:52,400","- ¿Donde esta el zapateria?"
Very Sad,0.0186,"01:21:49,500 --> 01:21:52,400","- What does that mean?"
Sad,0.2539,"01:21:49,500 --> 01:21:52,400","- What does that mean?"
Neutral,0.7002,"01:21:49,500 --> 01:21:52,400","- What does that mean?"
Happy,0.0240,"01:21:49,500 --> 01:21:52,400","- What does that mean?"
Very Happy,0.0033,"01:21:49,500 --> 01:21:52,400","- What does that mean?"
Very Sad,0.0238,"01:21:52,500 --> 01:21:54,400","Where is the shoe store?"
Sad,0.3437,"01:21:52,500 --> 01:21:54,400","Where is the shoe store?"
Neutral,0.5918,"01:21:52,500 --> 01:21:54,400","Where is the shoe store?"
Happy,0.0365,"01:21:52,500 --> 01:21:54,400","Where is the shoe store?"
Very Happy,0.0041,"01:21:52,500 --> 01:21:54,400","Where is the shoe store?"
Very Sad,0.0494,"01:21:54,500 --> 01:21:56,400","- ¿Donde esta- - Spit, please."
Sad,0.3213,"01:21:54,500 --> 01:21:56,400","- ¿Donde esta- - Spit, please."
Neutral,0.4771,"01:21:54,500 --> 01:21:56,400","- ¿Donde esta- - Spit, please."
Happy,0.1322,"01:21:54,500 --> 01:21:56,400","- ¿Donde esta- - Spit, please."
Very Happy,0.0201,"01:21:54,500 --> 01:21:56,400","- ¿Donde esta- - Spit, please."
Very Sad,0.0410,"01:21:56,500 --> 01:21:58,400","[ Spits ]"
Sad,0.2465,"01:21:56,500 --> 01:21:58,400","[ Spits ]"
Neutral,0.4790,"01:21:56,500 --> 01:21:58,400","[ Spits ]"
Happy,0.1967,"01:21:56,500 --> 01:21:58,400","[ Spits ]"
Very Happy,0.0368,"01:21:56,500 --> 01:21:58,400","[ Spits ]"
Very Sad,0.0521,"01:21:58,500 --> 01:22:01,800","- ¿Donde esta el zapateria?"
Sad,0.5326,"01:21:58,500 --> 01:22:01,800","- ¿Donde esta el zapateria?"
Neutral,0.3980,"01:21:58,500 --> 01:22:01,800","- ¿Donde esta el zapateria?"
Happy,0.0133,"01:21:58,500 --> 01:22:01,800","- ¿Donde esta el zapateria?"
Very Happy,0.0040,"01:21:58,500 --> 01:22:01,800","- ¿Donde esta el zapateria?"
Very Sad,0.0365,"01:21:58,500 --> 01:22:01,800","- Excellent pronunciation."
Sad,0.1799,"01:21:58,500 --> 01:22:01,800","- Excellent pronunciation."
Neutral,0.3710,"01:21:58,500 --> 01:22:01,800","- Excellent pronunciation."
Happy,0.3652,"01:21:58,500 --> 01:22:01,800","- Excellent pronunciation."
Very Happy,0.0474,"01:21:58,500 --> 01:22:01,800","- Excellent pronunciation."
Very Sad,0.0183,"01:22:01,800 --> 01:22:03,900","- Mmm."
Sad,0.1278,"01:22:01,800 --> 01:22:03,900","- Mmm."
Neutral,0.6783,"01:22:01,800 --> 01:22:03,900","- Mmm."
Happy,0.1609,"01:22:01,800 --> 01:22:03,900","- Mmm."
Very Happy,0.0148,"01:22:01,800 --> 01:22:03,900","- Mmm."
Very Sad,0.0267,"01:22:01,800 --> 01:22:03,900","- [ Giggles ]"
Sad,0.2322,"01:22:01,800 --> 01:22:03,900","- [ Giggles ]"
Neutral,0.6167,"01:22:01,800 --> 01:22:03,900","- [ Giggles ]"
Happy,0.1124,"01:22:01,800 --> 01:22:03,900","- [ Giggles ]"
Very Happy,0.0119,"01:22:01,800 --> 01:22:03,900","- [ Giggles ]"
Very Sad,0.1033,"01:22:03,900 --> 01:22:07,200","You'll be my little mamacita in no time."
Sad,0.5169,"01:22:03,900 --> 01:22:07,200","You'll be my little mamacita in no time."
Neutral,0.3000,"01:22:03,900 --> 01:22:07,200","You'll be my little mamacita in no time."
Happy,0.0637,"01:22:03,900 --> 01:22:07,200","You'll be my little mamacita in no time."
Very Happy,0.0161,"01:22:03,900 --> 01:22:07,200","You'll be my little mamacita in no time."
Very Sad,0.0518,"01:22:07,300 --> 01:22:09,800","- [ Yawning ] ¿Que hora es?"
Sad,0.5095,"01:22:07,300 --> 01:22:09,800","- [ Yawning ] ¿Que hora es?"
Neutral,0.4150,"01:22:07,300 --> 01:22:09,800","- [ Yawning ] ¿Que hora es?"
Happy,0.0187,"01:22:07,300 --> 01:22:09,800","- [ Yawning ] ¿Que hora es?"
Very Happy,0.0049,"01:22:07,300 --> 01:22:09,800","- [ Yawning ] ¿Que hora es?"
Very Sad,0.0421,"01:22:07,300 --> 01:22:09,800","- ¿Que hora es?"
Sad,0.3583,"01:22:07,300 --> 01:22:09,800","- ¿Que hora es?"
Neutral,0.4877,"01:22:07,300 --> 01:22:09,800","- ¿Que hora es?"
Happy,0.0985,"01:22:07,300 --> 01:22:09,800","- ¿Que hora es?"
Very Happy,0.0134,"01:22:07,300 --> 01:22:09,800","- ¿Que hora es?"
Very Sad,0.0094,"01:22:09,900 --> 01:22:12,100","- What time is it?"
Sad,0.1041,"01:22:09,900 --> 01:22:12,100","- What time is it?"
Neutral,0.8083,"01:22:09,900 --> 01:22:12,100","- What time is it?"
Happy,0.0734,"01:22:09,900 --> 01:22:12,100","- What time is it?"
Very Happy,0.0048,"01:22:09,900 --> 01:22:12,100","- What time is it?"
Very Sad,0.0094,"01:22:09,900 --> 01:22:12,100","- What time is it?"
Sad,0.1041,"01:22:09,900 --> 01:22:12,100","- What time is it?"
Neutral,0.8083,"01:22:09,900 --> 01:22:12,100","- What time is it?"
Happy,0.0734,"01:22:09,900 --> 01:22:12,100","- What time is it?"
Very Happy,0.0048,"01:22:09,900 --> 01:22:12,100","- What time is it?"
Very Sad,0.0280,"01:22:12,100 --> 01:22:14,800","Time for bed."
Sad,0.2457,"01:22:12,100 --> 01:22:14,800","Time for bed."
Neutral,0.6400,"01:22:12,100 --> 01:22:14,800","Time for bed."
Happy,0.0785,"01:22:12,100 --> 01:22:14,800","Time for bed."
Very Happy,0.0078,"01:22:12,100 --> 01:22:14,800","Time for bed."
Very Sad,0.0410,"01:22:14,800 --> 01:22:16,800","Sweet dreams, jellybean."
